SAMPLE_ID,USP29_NM_020903_cg07499372,SPO11_NM_198265_NM_012444_cg13888886,RARA_NM_000964_cg00236832,DNASE1L2_NM_001374_cg12619509,TMEM55A_NM_018710_cg06688396,ZIM2_NM_001146327_NM_001146326_NM_015363_cg16519742,CYB5A_NM_001914_NM_148923_cg10878998,GNG11_NM_004126_cg22983529,NCALD_NM_001040630_NM_001040627_NM_001040626_NM_001040625_NM_001040624_NM_001040629_NM_001040628_NM_032041_cg17084151,BCAM_NM_001013257_NM_005581_cg08319238,RARB_NM_016152_NM_000965_cg27486427,PCDHB2_NM_018936_cg02260587,MAP3K6_NM_004672_cg20651453,GABRQ_NM_018558_cg11714014,GDF15_NM_004864_cg16929104,F2RL2_IQGAP2_NM_006633_NM_004101_cg00415993,CALD1_NM_033138_NM_004342_NM_033157_cg14009688,ENTPD3_NM_001248_cg17264618,PAMR1_NM_015430_NM_001001991_cg14542839,FLJ34503_NR_027060_cg19815376,LRRN4CL_NM_203422_cg15538427,TGFB1I1_NM_015927_NM_001164719_NM_001042454_cg10995380,FCGRT_NM_004107_NM_001136019_cg15528736,AP1G2_JPH4_NM_001146028_NM_032452_NM_003917_cg25832796,NRIP2_NM_031474_cg05194726,TSSK2_DGCR14_NM_053006_NM_022719_cg25759381,KRTAP1-1_NM_030967_cg24414383,TFPI_NM_006287_NM_001032281_cg16478145,COL3A1_NM_000090_cg20770175,FBXO44_FBXO2_NM_183412_NM_012168_cg15746187,EMP2_NM_001424_cg00451635,GPR64_NM_001079858_NM_001079859_NM_005756_NM_001079860_cg17119559,FBXO44_FBXO2_NM_183412_NM_183413_NM_033182_NM_012168_NM_001014765_cg06848073,STMN4_NM_030795_cg02130905,SULT1C2_NM_001056_NM_176825_cg23163573,DISP1_NM_032890_cg10942056,KBTBD10_NM_006063_cg05389024,RXFP4_NM_181885_cg08403419,PRELP_NM_201348_NM_002725_cg05955301,CLDN9_NM_020982_cg10282491,PAM_NM_138821_NM_000919_NM_138766_NM_138822_cg20131596,EFS_NM_032459_NM_005864_cg07197059,CLASS
TCGA-XF-A9T8-01,0.709139661,0.880706508,0.08416282,0.471522955,0.262708424,0.46100704,0.29512383,0.034424998,0.25592084,0.300267281,0.044081691,0.324804622,0.32705903,0.098877243,0.298671527,0.19706435,0.280802083,0.1225422,0.387787708,0.343074573,0.372070957,0.095908962,0.322372598,0.335616634,0.408365321,0.685278503,0.880890331,0.88252874,0.613913133,0.307111524,0.489770797,0.586124479,0.474645005,0.437554968,0.402111681,0.397098354,0.542409161,0.481187639,0.58225376,0.411998964,0.406213165,0.417406122,2
TCGA-XF-AAME-01,0.940979848,0.782238675,0.066234934,0.320712728,0.124384464,0.794699153,0.165909214,0.068594683,0.157672133,0.185478535,0.101405407,0.382241877,0.31768424,0.293129608,0.36768791,0.355605045,0.363052079,0.336791935,0.061541009,0.357330865,0.332846312,0.069770638,0.346400346,0.45148699,0.403065919,0.773666023,0.902131525,0.840586915,0.684940926,0.645415118,0.503894874,0.754774992,0.490384076,0.625710479,0.534688685,0.671880015,0.699053108,0.65514745,0.739254511,0.377848171,0.441786519,0.47455286,1
TCGA-XF-AAMG-01,0.303703646,0.597251546,0.228566817,0.846650403,0.086746275,0.162869679,0.124072934,0.132066529,0.016980938,0.154757016,0.030048407,0.080795104,0.086067459,0.672550909,0.170407609,0.642276913,0.097991645,0.107176529,0.088106564,0.418834505,0.329505858,0.029160961,0.892888995,0.17243991,0.785001217,0.785081566,0.946479523,0.884900182,0.546151726,0.691165532,0.449733413,0.390160121,0.495093566,0.278424828,0.163701276,0.842819444,0.356259643,0.412399646,0.626235325,0.785574339,0.081930217,0.23845783,2
TCGA-XF-AAMH-01,0.950530722,0.969868538,0.008177476,0.827467446,0.155024149,0.435755512,0.117453714,0.066631038,0.030760645,0.06060602,0.050984503,0.053054343,0.065986294,0.214315891,0.067508576,0.088069316,0.033639983,0.040653802,0.1606657,0.13622543,0.529693442,0.032318282,0.681224089,0.110102572,0.610154041,0.71302651,0.954386621,0.938117514,0.731589276,0.604499438,0.233044386,0.431842716,0.121976205,0.217881807,0.074731762,0.017732909,0.142209737,0.505111019,0.263410822,0.513600925,0.511230975,0.286679074,1
TCGA-XF-AAMJ-01,0.978248559,0.887006526,0.045925872,0.46332009,0.134605841,0.787383909,0.173403589,0.125362289,0.172968367,0.1495345,0.521812772,0.477907087,0.145404183,0.075202475,0.283441171,0.21070613,0.143466231,0.1860994,0.304669655,0.314756314,0.359862069,0.109031164,0.169925379,0.257121262,0.087741991,0.415176012,0.874914409,0.698832056,0.337528624,0.409357248,0.331574357,0.577666131,0.408791717,0.64529964,0.32119904,0.518728359,0.233067509,0.487802624,0.38593814,0.327433682,0.280860103,0.339874233,1
TCGA-XF-AAML-01,0.753048546,0.678457089,0.034754736,0.763898019,0.162976447,0.759448852,0.030122574,0.048268355,0.082788398,0.195446044,0.166372023,0.427516235,0.185167335,0.024742271,0.201246964,0.828284905,0.427517703,0.145093506,0.014193163,1,0.402153469,0.075123678,0.492981657,0.408805893,0.086466832,0.592739212,0.931382198,0.837379852,0.189181519,0.379288948,0.275587322,0.577363074,0.371434381,0.440608955,0.333078842,0.508909348,0.262298259,0.34352681,0.245440131,0.290300578,0.195436426,0.133607723,2
TCGA-XF-AAMQ-01,0.999202269,0.990147851,0.024216111,0.806967723,0.157689479,0.927182818,0.104356828,0.107394862,0.133391885,0.209991405,0.053180736,0.900700657,0.286037199,0.530529173,0.070969899,0.358618886,0.095346638,0.113325304,0.119350769,0.277160766,0.288032301,0.36362488,0.656266844,0.167525954,0.235733207,0.313135497,0.810908189,0.362196434,0.356236874,0.278026605,0.322481447,0.190379953,0.239431255,0.479108263,0.273676997,0.649351683,0.226786116,0.19069973,0.540402031,0.222494151,0.449830208,0.200499003,1
TCGA-XF-AAMR-01,0.953620974,0.904468412,0.024319671,0.541036186,0.110742581,0.881147078,0.138975514,0.033227235,0.160342956,0.236226771,0.065375252,0.567307454,0.091659666,0.168727896,0.339758058,0.465479909,0.263853096,0.049368537,0.234640295,0.233723092,0.384579369,0.022592617,0.446360171,0.361890782,0.127697055,0.509506776,0.920415555,0.898929544,0.426590316,0.493766116,0.372937883,0.694178137,0.399150419,0.504322349,0.416539878,0.592798324,0.278403932,0.45809783,0.638068352,0.459637322,0.289620815,0.219819971,1
TCGA-XF-AAMT-01,0.769231632,0.746138984,0.014930722,0.220447551,0.070520577,0.427186296,0.205772629,0.040129564,0.114328149,0.132664581,0.059989787,0.162963838,0.05588325,0.189737326,0.254353511,0.096357481,0.686300176,0.105137687,0.066795502,0.279360358,0.192005661,0.038401024,0.150658074,0.255009079,0.108075477,0.757543648,0.712478779,0.804731942,0.524941596,0.269165379,0.457938934,0.447476301,0.3914213,0.527398529,0.596544334,0.659547742,0.640024487,0.461938561,0.37098308,0.41919202,0.24758506,0.18669537,1
TCGA-XF-AAMW-01,0.844111477,0.911807885,0.014587693,0.199710466,0.095155395,0.815488337,0.113211841,0.040962691,0.068472322,0.143583086,0.103186813,0.775611458,0.084906014,0.227859607,0.205692329,0.099539416,0.13060013,0.085557365,0.056471444,0.241704968,0.448716133,0.046876005,0.16809465,0.321683851,0.134713978,0.866726893,0.843691624,0.686517311,0.393989391,0.169254135,0.35104536,0.290921338,0.234075028,0.491586704,0.291311846,0.942238872,0.367962084,1,0.249446453,0.297257211,0.173675108,0.302521014,1
TCGA-XF-AAMX-01,0.656432466,0.630462484,0.069814939,0.832674654,0.063592993,0.493654472,0.021644085,0.026197337,0.516116078,0.108287334,0.681678963,0.913224537,0.059759032,0.514023428,0.083414956,0.020220318,0.025171846,0.038577389,0.094225152,0.304014831,0.417183073,0.008596298,0.119252686,0.057131502,0.010256072,0.368789561,0.858577911,0.188322988,0.126745786,0.233491238,0.040189433,0.284519239,0.058868189,0.115557394,0.103869699,0.704464315,0.30010618,0.233382165,0.053161071,0.104491392,0.072490426,0.057062532,1
TCGA-XF-AAMY-01,0.967462469,0.602121275,0.060600493,0.722271202,0.187760768,0.930445632,0.212821073,0.107598179,0.174996667,0.313240785,0.098561888,0.263515422,0.126220689,0.5421736,0.163801482,0.614240456,0.178160652,0.045299156,0.204306701,0.856650483,0.470377984,0.039281824,0.7840719,0.162936874,0.159853889,0.823564948,0.935028561,0.843636848,0.249556463,0.823020578,0.195553968,0.936952355,0.702230009,0.5277896,0.333032984,0.752963992,0.463154846,0.481974196,0.678275079,0.749610002,0.286809514,0.291732722,1
TCGA-XF-AAMZ-01,0.98109793,0.979903152,0.649935963,0.688435231,0.095939921,0.880231972,0.235015639,0.113601203,0.024451991,0.445580025,0.591833984,0.657304814,0.113467841,0.281343719,0.291586672,0.398963168,0.324916608,0.406803237,0.266387835,0.684409892,0.559764502,0.081734164,0.646728225,0.274682692,0.316516409,0.852031257,0.894613055,0.771398434,0.453619561,0.757061793,0.52019962,0.596365772,0.636376748,0.416733002,0.497083647,0.847047945,0.70303293,0.58181234,0.828262775,0.620017278,0.565702609,0.316077589,1
TCGA-XF-AAN0-01,0.695866183,0.837275656,0.778966749,0.705472331,0.336260104,0.729742133,0.129244346,0.534930053,1,0.146240122,0.096533429,0.710272294,0.210538065,0.297836773,0.188385108,0.801651922,0.369594304,0.152075275,0.544910084,0.81379889,0.383334237,0.043964603,0.284132929,0.462661878,0.300709741,0.845639785,0.970371735,0.94013485,0.822823481,0.723975435,0.362284234,0.82921218,0.809472681,0.653569485,0.562970686,0.94758655,0.863686934,0.661094853,0.80720138,0.377563442,0.650560922,0.359094068,2
TCGA-XF-AAN1-01,0.9843529,0.807940117,0.032226608,0.863222186,0.099623584,0.968243029,0.038287651,0.021648023,0.049220588,0.11196254,0.034623892,0.93826389,0.01417279,0.616081427,0.03350716,0.053036286,0.006058267,0.035021466,0.043561678,0.087021181,0.231554734,0.021662761,0.420868329,0.052457514,0.037771464,0.729422049,0.700399833,0.406588526,0.222744279,0.290119888,0.12440943,0.059394167,0.234545208,0.085675193,0.035843018,0.371289393,0.082105805,0.059702758,0.328873558,0.479631556,0.027761904,0.0610567,1
TCGA-XF-AAN2-01,0.963149879,0.862990599,0.26281356,0.701917606,0.141671418,0.867567877,0.164400953,0.04426027,0.21701316,0.218665719,0.726861266,0.681408678,0.218896285,0.508594807,0.152984341,0.128333921,0.15796823,0.727600379,0.102481345,0.694961309,0.576564586,0.102022595,0.632576698,0.88242891,0.070720495,0.984739538,0.985345082,0.944948893,0.695819148,0.754354901,0.525319811,0.575608429,0.367521485,0.396902927,0.551805206,0.965939136,0.508650105,0.62298213,0.516312757,0.825071959,0.270572731,0.808449838,2
TCGA-XF-AAN3-01,0.98067252,0.902974194,0.050922562,0.319106696,0.148910315,0.837942629,0.201939589,0.095132864,0.126247419,0.172223244,0.085412197,0.578990858,0.216569531,0.095173751,0.276655505,0.26191052,0.206029111,0.159354891,0.090517575,0.401292339,0.296667079,0.054914007,0.37115231,0.426937615,0.270234531,0.734540457,0.987226067,0.944599459,0.371450901,0.569678828,0.369844254,0.30074316,0.321966959,0.520043896,0.412055463,0.872131096,0.32603538,0.388404069,0.398029447,0.388222375,0.27693149,0.28723213,1
TCGA-XF-AAN4-01,0.976112235,1,0.176190163,0.442438623,0.15005675,0.797011448,0.194159403,0.28080191,0.290987471,0.381644356,0.197739678,0.273231014,0.209655545,0.379012723,0.627846104,0.534938912,0.398990965,0.339618066,0.266509517,0.548840855,0.47915736,0.218776455,0.480218342,0.684776755,0.305433639,0.749544276,0.847443051,0.860969916,0.494477991,0.770394476,0.571952394,0.829733952,0.694212813,0.85241617,0.774030656,0.745691187,0.418180643,0.746623148,0.735225605,0.481275773,0.550707696,0.546138628,1
TCGA-XF-AAN5-01,0.989517415,0.899519086,0.321867626,0.294007106,0.15774108,0.943892924,0.226907807,0.055067533,0.963436637,0.698763358,0.105629252,0.674557011,0.284313677,0.467663848,0.302008184,0.370579102,0.233614257,0.135093637,0.18103108,0.889400207,0.493090728,0.33707088,0.706673151,0.800515214,0.799215806,0.935681962,0.917381208,0.89824166,0.641049044,0.709894452,0.711529808,0.461260376,0.74367931,0.485607476,0.503967608,0.949330982,0.684198672,0.800843764,0.909476526,0.74284127,0.6656462,0.501849135,1
TCGA-XF-AAN7-01,0.181626771,0.503508605,0.025116119,0.834737994,0.077249481,0.455332045,0.156390924,0.0844984,0.032375458,0.19414864,0.061271421,0.023713527,0.036615335,0.609845884,0.117125023,0.309823309,0.035073606,0.03827264,0.050056461,0.563469495,0.250595481,0.035540213,0.369993258,0.116231078,0.025262419,0.634665331,0.752001988,0.890748513,0.282746401,0.054425264,0.086676708,0.691729327,0.142862007,0.127836279,0.078392749,0.365073226,0.137383309,0.448024113,0.107764366,0.263617566,0.13746926,0.116596942,1
TCGA-XF-AAN8-01,0.969280768,0.87312993,0.026170375,0.213352345,0.053280253,0.654833367,0.310983246,0.030911085,0.572368336,0.175929361,0.043469656,0.162279869,0.097202008,0.414119696,0.483442188,0.14543281,0.398784399,0.285950927,0.08789982,0.556634677,0.513527899,0.120057247,0.074736551,0.220955545,0.420771222,0.696765541,0.94727441,0.921692216,0.752733726,0.639375063,0.651317954,0.85495202,0.828322824,0.828559219,0.65889725,0.760026066,0.877486398,0.734269243,0.947110424,0.625575673,0.584168387,0.609963399,1
TCGA-YC-A89H-01,0.708319157,0.88920149,0.453745509,0.756115937,0.246047357,0.587832274,0.76166543,0.260103018,0.05159489,0.632593195,0.673303766,0.236440593,0.240259929,0.661294426,0.389784063,0.335861827,0.250403036,0.597418118,0.491200032,0.676733521,0.566054861,0.076024332,0.840148086,0.225256744,0.190679487,0.735771022,0.916214716,0.491109274,0.405421351,0.57284973,0.477601095,0.550245978,0.563707367,0.45719388,0.297200571,0.648755568,0.407174648,0.437442425,0.560240043,0.772027391,0.538461248,0.240044102,2
TCGA-YC-A8S6-01,0.974342367,0.722211969,0.134839257,0.482658513,0.180637243,0.840344725,0.174979133,0.061590331,0.241219831,0.21813905,0.276639729,0.295796451,0.174831342,0.180380239,0.294032792,0.237022968,0.272293919,0.081804534,0.082358094,0.313236738,0.388086423,0.058334066,0.24836629,0.249897987,0.254841272,0.608467413,0.824859467,0.815546278,0.548374264,0.55120739,0.401590162,0.802958682,0.542046684,0.60390292,0.43552662,0.46644649,0.5529816,0.498288328,0.582524059,0.387295601,0.406188137,0.391144861,1
TCGA-YC-A9TC-01,0.936192512,0.408135888,0.205824881,0.146194231,0.149897997,0.640349028,0.121374582,0.086459735,0.111847962,0.18536212,0.017984054,0.082099712,0.101135985,0.501804199,0.161323047,0.131360878,0.087740052,0.396483337,0.079638288,0.118307895,0.189362238,0.045212026,0.329846246,0.092971511,0.33598362,0.530527407,0.726886037,0.300871746,0.83953351,0.729718048,0.272042321,0.188793935,0.295217094,0.239276371,0.641003434,0.53711469,0.334983824,0.496945438,0.206130319,0.228236348,0.149563643,0.267180117,1
TCGA-YF-AA3L-01,0.941350788,0.759891671,0.044951109,0.86049194,0.054369465,0.719399736,0.00606274,0.12162279,0.022500259,0.052687747,0.154480591,0.906057145,0.010940602,0.392746001,0.073962487,0.126189773,0.045461951,0.035401898,0.075612805,0.322808506,0.265040913,0.025516669,0.141814572,0.288982238,0.172706245,0.642582418,0.412335175,0.323538127,0.24433554,0.08793787,0.095309593,0.088280884,0.180922932,0.13129856,0.131227134,0.560081955,0.043445431,0.296113421,0.386851504,0.064451917,0.784244766,0.046256079,1
TCGA-YF-AA3M-01,0.892341217,0.819113856,0.015737965,0.740443913,0.037762267,0.575633745,0.048314211,0.010504291,0.074094271,0.032332664,0.252045403,0.392537609,0.065236596,0.224798953,0.173003965,0.050880798,0.055518437,0.054422062,0.063506304,0.6596748,0.728797161,0.040589114,0.046413282,0.119236239,0.910614512,0.713403325,0.929969449,0.734194885,0.309123516,0.05393826,0.228738335,0.145575402,0.140370721,0.094459835,0.090157131,0.927171036,0.251785964,0.157431384,0.434351577,0.266889885,0.208610015,0.075371317,1
TCGA-ZF-A9R0-01,0.980823549,0.745408779,0.099396661,0.620254462,0.131754163,0.931745975,0.127679275,0.093628774,0.083725329,0.202779107,0.391028473,0.567454639,0.240542246,0.217241314,0.325706597,0.253383151,0.201477931,0.168364534,0.072498031,0.667870644,0.386639163,0.100269392,0.47719978,0.311057263,0.203080361,0.647150677,0.931850054,0.902934009,0.377076854,0.326861234,0.487275253,0.585293469,0.292564768,0.499428657,0.39549842,0.864378016,0.388683582,0.552689623,0.302707762,0.372054908,0.283068799,0.311931076,1
TCGA-ZF-A9R1-01,0.915813052,0.65457434,0.034538893,0.615823417,0.090455952,0.526099024,0.172590713,0.061778945,0.055335568,0.186948582,0.368635919,0.165149101,0.138770888,0.182938878,0.19187949,0.306968137,0.197903085,0.129328983,0.059737779,0.462521658,0.51124719,0.217061721,0.349867434,0.284120573,0.331370196,0.717516031,0.692361951,0.590397728,0.358161996,0.28933981,0.39307961,0.443711958,0.331354833,0.286413337,0.351696222,0.790537846,0.150322853,0.372202108,0.303414688,0.215053361,0.388689098,0.171303976,1
TCGA-ZF-A9R2-01,0.737483589,0.832485214,0.059845211,0.655496275,0.271206655,0.540775877,0.055371227,0.069552526,0.047833424,0.138501313,0.223012016,0.803421328,0.165575799,0.069118738,0.141126198,0.057398142,0.03205961,0.029435884,0.069140253,0.088300452,0.199794116,0.017784033,0.361637951,0.146456106,0.578730697,0.296116975,0.333702289,0.371935442,0.233298945,0.074326842,0.275089305,0.178380643,0.141614028,0.103633445,0.249826506,0.123213778,0.084019356,0.082630816,0.479016612,0.349300427,0.227664298,0.101105617,1
TCGA-ZF-A9R3-01,0.975246797,0.768873321,0.032341741,0.549411012,0.047973293,0.961402294,0.188206431,0.047514173,0.038299589,0.121191089,0.098773957,0.826150794,0.153182024,0.131544111,0.229338431,0.171162513,0.114402229,0.071985708,0.061194907,0.161300602,0.317570115,0.054192428,0.335672447,0.124314341,0.121964396,0.622087115,0.843938441,0.422797586,0.177583902,0.3134727,0.289591968,0.189170999,0.322351549,0.36170704,0.225603464,0.394428546,0.387408076,0.301438801,0.152369771,0.267527215,0.17028194,0.18426774,1
TCGA-ZF-A9R4-01,0.810898114,0.86152436,0.054345981,0.904124021,0.115750927,0.790047795,0.027773622,0.056630756,0.027292085,0.206050319,0.467688196,0.946797143,0.090054215,0.027412073,0.081474053,0.349480487,0.106708145,0.143487662,0.057676963,0.854783151,0.416980294,0.099579272,0.518844665,0.360925291,0.174411728,0.669662462,0.941973843,0.746128466,0.151852919,0.417370236,0.498013083,0.046690084,0.333387113,0.156629779,0.12619139,0.182305074,0.333753367,0.122502537,0.17032182,0.463244728,0.124701784,0.092503242,1
TCGA-ZF-A9R5-01,0.96364572,0.618437655,0.0722262,0.460387294,0.081969643,0.99470437,0.082194019,0.092691684,0.07584145,0.094968763,0.055145113,0.528931022,0.056238177,0.026948419,0.050161482,0.068801569,0.152116328,0.036345234,0.07028102,0.528876754,0.202225539,0.028936874,0.287912611,0.072426715,0.043937346,0.731822937,0.825614952,0.226378294,0.215255275,0.058823362,0.125334492,0.056291214,0.178241185,0.071345809,0.185437798,0.411080422,0.104964941,0.478989977,0.397699792,0.055781035,0.045135805,0.07362465,1
TCGA-ZF-A9R7-01,0.975498388,0.732207358,0.114896042,0.760663929,0.236684517,0.800618752,0.214053155,0.101898834,0.147853505,0.63310615,0.634570786,0.460334296,0.348143754,0.476154341,0.222569175,0.29691338,0.224858116,0.168937375,0.071489418,0.335457857,0.336690168,0.038618516,0.590154488,0.306458737,0.253879257,0.859324558,0.899638928,0.851133392,0.447424032,0.631956543,0.396493676,0.369884747,0.456000588,0.30689561,0.311696652,0.285223942,0.410266535,0.329422382,0.376809238,0.529910716,0.550486504,0.274482671,2
TCGA-ZF-A9R9-01,0.964680152,0.905133646,0.024136428,0.871303888,0.050547635,0.880769876,0.070400542,0.498591399,0.058987316,0.191030397,0.840648358,0.858359461,0.085702005,0.89415295,0.0812439,0.262688486,0.037155661,0.042450537,0.640812121,0.068886935,0.455691474,0.021699703,0.031472884,0.174953079,0.068002626,0.461778985,0.843937543,0.212861609,0.194238441,0.0319645,0.095157952,0.229586634,0.094077122,0.201649124,0.170673187,0.341081481,0.091507119,0.149109675,0.335645577,0.091643579,0.876492805,0.130457265,1
TCGA-ZF-A9RC-01,0.618204734,0.800173641,0.042688539,0.562396033,0.060989553,0.452145836,0.168249935,0.073516879,0.036960647,0.133410931,0.156761521,0.123158231,0.064153863,0.48710659,0.226455058,0.123519824,0.121675669,0.090752083,0.068005145,0.495319545,0.326216183,0.030706137,0.53870037,0.230517382,0.141014393,0.728175431,0.922684684,0.737914407,0.136310803,0.638268377,0.384293015,0.710111496,0.435961977,0.436877314,0.351979882,0.446304576,0.378989782,0.623607941,0.34079636,0.438432696,0.120813233,0.205612706,2
TCGA-ZF-A9RD-01,0.984206525,0.895576993,0.067525517,0.465774466,0.219750341,0.917221785,0.206284467,0.094902989,0.185008565,0.21702319,0.177507973,0.522283834,0.360796854,0.353794014,0.314355145,0.338548816,0.212543141,0.317242664,0.196336714,0.49244123,0.35799814,0.059703314,0.381002709,0.356653211,0.200634326,0.869397615,0.955659982,0.937992678,0.453199365,0.326261967,0.438740917,0.52596575,0.416922414,0.605942423,0.462047193,0.985757699,0.489689267,0.526725193,0.809794274,0.336307731,0.493426036,0.400274933,1
TCGA-ZF-A9RE-01,0.698093426,0.49467333,0.073227388,0.16556518,0.167261988,0.238884467,0.102409173,0.036227583,0.046070328,0.085261185,0.03152723,0.274712574,0.152765638,0.426425373,0.20517892,0.102446778,0.114584418,0.065024844,0.043621323,0.063021495,0.207654615,0.038893159,0.328705071,0.135199267,0.108984952,0.508121281,0.528597791,0.215070228,0.266974352,0.122059068,0.25689321,0.203676459,0.207819585,0.258300685,0.366585169,0.175416847,0.206684652,0.250848102,0.380981671,0.163717085,0.230983644,0.197001667,1
TCGA-ZF-A9RF-01,0.749406871,0.760956682,0.077732535,0.752247931,0.406853168,0.390631323,0.241287681,0.056397047,0.146467843,0.400271676,0.234025304,0.287378826,0.721937223,0.107286194,0.340247212,0.500515983,0.425468149,0.16747114,0.094209447,0.672306639,0.427157341,0.127943696,0.572294341,0.482228965,0.240219643,0.933703108,0.956910079,0.959167106,0.929948897,0.70659286,0.481050962,0.442048343,0.49418733,0.841767522,0.389700489,0.978216823,0.740744408,0.861234151,0.821900566,0.65226753,0.441941165,0.40884653,1
TCGA-ZF-A9RL-01,0.955471471,0.625588289,0.027445853,0.81247044,0.096402146,0.928842268,0,0.050711561,0.008032181,0.156582912,0.213895626,0.822551885,0.075443823,0.039931693,0.051280338,0.047200767,0.023808055,0.023882758,0.058688579,0.30498392,0.387990332,0.02454229,0.389585791,0.023155245,0.195756431,0.468740932,0.759412808,0.175319502,0.279175388,0.098590868,0.268625824,0.05427583,0.140694649,0.200485767,0.065957426,0.420512257,0.095197906,0.107051056,0.188437064,0.135221342,0.243343632,0.077904233,2
TCGA-ZF-A9RM-01,0.983324808,0.825241872,0.350283416,0.632518879,0.055250744,0.97989785,0.013758175,0.055917749,0.031013867,0.114215266,0.13788393,0.800481477,0.100714264,0.025287096,0.05992728,0.536972093,0.065317785,0.024840717,0.241971447,0.906931982,0.716349263,0.027563668,0.43208179,0.346229202,0.748371451,0.79680122,0.990173237,0.847956004,0.073472203,0.361879924,0.34487739,0.050563375,0.319380354,0.246942585,0.118579631,0.8355012,0.814413099,0.292077383,0.091201983,0.256149226,0.089550992,0.041805325,1
